name,data_per_month,data_per_day,data_exhaustion_speed,call_minutes,text_messages,price_initial,mobile_carrier_id,cta_url
티플 10GB (10GB/300분),10000,,,300,100,8990,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
LTE 복지 (200분/5GB+),5000,,,200,100,12320,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
5G티플유심 더빠른슬림,10000,,,-1,-1,42900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
5G데이터선택 400분/5G,5000,,,400,150,18300,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
5G데이터선택 400분/6G,6000,,,400,150,20800,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
5G데이터선택 400분/9G,9000,,,400,150,28400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 선택10GB,10000,,,100,100,28600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 선택1GB,1000,,,100,100,10900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 선택2GB,2000,,,100,100,16500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 선택3GB,3000,,,100,100,19800,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 선택6GB,6000,,,100,100,23100,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플안심 무한15GB,15000,,,100,100,27500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터선택300M,300,,,-1,-1,17600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터선택1GB,1000,,,-1,-1,20900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터선택3GB,3000,,,-1,-1,29700,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터선택10GB,10000,,,-1,-1,34000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 데이터선택6GB,6000,,,-1,-1,33000,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
USIM LTE 베이직1.4GB,1400,,,-1,-1,16500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플파워 유심1.0GB (6개월 할인),1000,,,50,50,3380,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 파워유심 1.5GB,1500,,,150,150,9900,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플파워 유심3.0GB (6개월 할인),3000,,,100,100,5500,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 파워플러스4,500,,,240,240,4400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 파워플러스8,4000,,,360,360,8600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 파워음성2,0,,,55,35,2400,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
티플 표준천사,0,,,0,0,1004,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
LTE 스마트데이터 10GB(6개월 할인),10000,,,0,0,6600,20,https://www.tplusmobile.com/view/phoneChrgeSystem/getUsimChrgeSystemList.do
